"DIDE_CODE","CONTINENT","ISO","NAME_0","NAME_1","map_prev_210_2019","prev_2_10","prev_0_5","inf_inc_0_5","clin_inc_0_5","sev_inc_0_5","sev_inc_0_10","sev_inc_0_1","sev_inc_1_2","sev_inc_2_3","sev_inc_3_4","sev_inc_4_5","sev_inc_5_6","sev_inc_6_7","sev_inc_7_8","sev_inc_8_9","sev_inc_9_10","eir","inc_sma_ppy","inc_sma_ppy_0_10"
102024,"Africa","MWI","Malawi","Mangochi",0.218846233593578,0.217604632876712,0.152425823561644,1.22136721657534,0.728107354739726,0.0253135567786301,0.0156695537041644,0.0227739229863014,0.0365105164821918,0.0301979072142466,0.0211675145046575,0.0150739033530685,0.00997872840736986,0.00635869236035616,0.00414296381756164,0.0028855296780274,0.00210593195589041,7.5811763490411,0.0135749734344766,0.00836698366134538
102025,"Africa","MWI","Malawi","Mchinji",0.116972073021207,0.116074180547945,0.0776083282191781,0.441461711561644,0.311069043315069,0.0151754295165753,0.010619274769263,0.0109410918060274,0.0186334811589041,0.0186454421580822,0.0153053735821918,0.0125213721594521,0.00935710705093151,0.00679738098279452,0.00510616791090411,0.00380585022953425,0.00275109914421918,2.44073777315068,0.00777449106797351,0.00518604225644594
102026,"Africa","MWI","Malawi","Mulanje",0.153640949110626,0.154467096164384,0.105140672876712,0.671432242794521,0.451658214027397,0.019296019076137,0.0128970809903671,0.0150592809682192,0.0253412554413699,0.0242905006556164,0.017868188270137,0.0136529028501644,0.010358447491726,0.00743305902306849,0.00521953637838356,0.00365475124326027,0.0026381094079726,3.84666926849315,0.0100639460343429,0.00651485189729261
102027,"Africa","MWI","Malawi","Mwanza",0.106475380273121,0.108859317808219,0.0716268950684932,0.395990311232877,0.27906011309589,0.0141997584510959,0.0101835791462411,0.00977995620821918,0.0172921217452055,0.0174793129093151,0.0147018537334247,0.0117685016858904,0.00941096124942466,0.00676643510013699,0.00528343940117808,0.00418717540052055,0.00300210069884931,2.09467260931507,0.00722099843994915,0.00489944584156826
102028,"Africa","MWI","Malawi","Mzimba",0.134736637872727,0.134794669315069,0.0920240649315068,0.552430703945205,0.378671381726027,0.0172240067389041,0.0117662262031233,0.012806546920274,0.0223859732493151,0.0210663927175342,0.0168921014621918,0.0128988159923288,0.0101090620407945,0.00710665607980822,0.00517293999816438,0.0036439825029863,0.00264267192884932,3.02258359287671,0.00891353482995117,0.00585180989031956
102029,"Africa","MWI","Malawi","Neno",0.116671214596982,0.120230541643836,0.0796797219178082,0.456458621589041,0.320323226767123,0.0155315367241096,0.0108475930339452,0.010949065330137,0.0191481732849315,0.0192299359150685,0.0155116463073973,0.0127943108128767,0.00955279071860274,0.00697749940964384,0.00534021206569863,0.00394371518265753,0.0029059033530137,2.44806176356164,0.00793012440982559,0.00529958179742386
102030,"Africa","MWI","Malawi","Nkhata Bay",0.137686264031715,0.138115125753425,0.0925976150684931,0.577208329945205,0.392774223156164,0.0175355413553425,0.0119420750925836,0.0131190828249315,0.0230774526273973,0.021470775589589,0.0167295744646575,0.0131615420352329,0.0100901319062192,0.00727402305673973,0.00509151624391781,0.00388289658473973,0.00278160952978082,3.1543503109589,0.0090933463425704,0.00596469182107084
102031,"Africa","MWI","Malawi","Nkhotakota",0.195842766386138,0.195768810958904,0.13845316,1.02636733989041,0.63867818039726,0.0239368110283288,0.0150138708961644,0.0212067274413699,0.0334838157536986,0.0288177793668493,0.0203254837690411,0.0150322570910959,0.0101516760828493,0.00651728364731507,0.00442035101953425,0.00321926019794521,0.00220184144841096,6.29069340958904,0.0127502590876856,0.00793595153163573
102032,"Africa","MWI","Malawi","Nsanje",0.106625181959628,0.107107242465753,0.0719877589041096,0.394814611013699,0.280026986931507,0.0140645653689315,0.0100904073617808,0.00998404012712329,0.0172781124191781,0.0171236351942466,0.0144530063408219,0.0116494518123288,0.00917899192032877,0.00700108194830137,0.00544489946284931,0.00401478903224658,0.00302554155830137,2.11387893945205,0.00719057425570124,0.00488256071395824
102033,"Africa","MWI","Malawi","Ntcheu",0.149440408910249,0.152785489589041,0.10320068739726,0.669607832493151,0.446554144328767,0.0191163383235342,0.0127234998719452,0.0146762754572603,0.0254058136082192,0.0234022600534247,0.0179686597252055,0.0138526914369041,0.010512640814274,0.00703964201172603,0.00483900768693151,0.00348465081687671,0.00240845991186301,3.83132718465753,0.00995001828812484,0.00642250468996641
